source,line,key,line_sha256,status,replacement,evidence,decision
owtf/data/conf/resources.cfg,84,PassiveAppDiscoveryDbLookup,a64cded7a47da2b61c44cb4bdf317d42fbbd97bca3a07e410352ed1378b30ccb,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,85,PassiveAppDiscoveryDbLookup,af3eb3d63e2fbe11db797b41419a00b5ff8fc1e34a1075236b1b71e6436c3c23,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,86,PassiveAppDiscoveryDbLookup,e0850f2acbbbe87cd374c1136f087f49395c917c7eaf3b847ec6afd2e410cdde,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,87,PassiveAppDiscoveryDbLookup,7a4d79850b9287c343e77499b9f2cf8c1545e1660316323e08ab2f44c0ad8478,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,88,PassiveAppDiscoveryPing,2b6339c66c85527b988b6317fa760638834fb01063c4c9fc499f7eb3ef690781,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,89,PassiveAppDiscoveryPing,de59a00b551d94354f831a57416de4c6184133700aef530b19c683b3066e9e85,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,90,PassiveAppDiscoveryPing,f24bdc246514c90756dc43a58a312b7c80aa67cecb516042e2453f73ad166885,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,91,PassiveAppDiscoveryPing,68ab2b53c41efedb8f7b7e78d1de4c425d66029689c26315db42976d46fcf28e,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,92,PassiveAppDiscoveryPing,4c931306029ea74f6ca87ea7c4df0cabef205f0313bffc0d3bc14ee2c6b15513,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,93,PassiveAppDiscoveryTraceroute,a28eedb5b920f5063369a6d6c749df97c836e871f9ef632d984e022c286c206f,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,94,PassiveAppDiscoveryTraceroute,6d671a2777a538c8c8739c79313023a29d185e3f6959eab3513e0edddab6d066,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,95,PassiveAppDiscoveryTraceroute,2cb1e5e0e8dd6a8dc83eeb038d148e480b7afb64892b02529a69202819934de2,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,96,PassiveAppDiscoveryMisc,4f2ba76186ec971171b4dd0228d285e97fbda1e8a12c723375515ee5be43c052,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,97,PassiveAppDiscoveryMisc,78a7d7e1cafee9d159f7dc5269668218ccd579dbc702b18e38543a571915eca8,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,98,PassiveAppDiscoveryMisc,a2e4fdb6e1bf0824e4a286672fa8126ab42c59dd11b570449c9b3b8a2cbf9a13,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,99,PassiveAppDiscoveryURLs,140ebd6c140fbcdfaab0d051405a9d9a365bb62bd605f33d23e25b018c00fc7b,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,100,PassiveErrorMessagesLnk,388fa74a61180228dff2167fc4d475f057bfcc3fab8144d0616851785be4ac87,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,101,PassiveErrorMessagesLnk,3081a503e1b779b2fee3db491e7d0a911d03cbfb65110ed9c21601bbdd8e0e81,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,102,PassiveOldBackupUnreferencedFilesLnk,00bbc5d720aec62463a584ae37a1c904d987e5859dc50a36406a230f549725d4,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,103,PassiveOldBackupUnreferencedFilesLnk,b567bf9bcc744a1f0a2968c3a7de8143c427a493305baea9c94610ba874f5187,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,104,PassiveOldBackupUnreferencedFilesLnk,d232207d6579a11d836d19c4a9e42f45b4d057e4883f1323f214b4c307ef61d2,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,105,PassiveOldBackupUnreferencedFilesLnk,3d49c87380990b4ee14b690a85e1567288430bc3c6abef6f6cc5981ecf609490,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,106,PassiveOldBackupUnreferencedFilesLnk,8bb58bf6f5b39e2f2dd30e31eff18d395433da03afbb02d7c8ba95df8d9c26b0,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,107,PassiveSQLInjectionLnk,df865292fc54b4d90a1043f378ccbeb47138451d7959166d680d0a65b80df193,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,108,PassiveCAPTCHALnk,649cf08780fd846d5d23dd71fc13f49642127109f92658b7c94449bae862e2a5,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,109,PassiveAdminInterfaceLnk,8022b7ff0ad0a737246552b8f9ea4f62a56717f841b0f75d6611ca5f1fbad5e9,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,110,PassiveAdminInterfaceLnk,3df55e906f0f9d86550aecb829277a094603dcae2bf780f8312aceedf778ff9d,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,111,PassiveCrossSiteFlashingLnk,b9a4f1f1a5079a7586bf880fec14ec1e52d154e67a16d8faf982a415ea44029d,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,112,PassiveCrossSiteFlashingLnk,d67ef92dc1b8ebbb522a7698a98268f4f69724af6a42ccf70fbb31e1d70f8b20,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,113,PassiveCrossSiteFlashingLnk,2bcc85043e01c6e02897bfbc0c22aa7333f59b52b0e270f46fefeea9778a8570,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,114,PassiveCrossSiteScripting,eaea7a915f5f2dbe2e6daa7387dea8b9d1c3d011f005751c95ac8d75b7ec5fe4,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,115,WSPassiveSearchEngineDiscoveryLnk,a5ce28dd2edc35e69ed089c5bc6fa872f1a21a453616ac05144c1a1e1dc32f37,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,116,WSPassiveSearchEngineDiscoveryLnk,74f81ffd429dd9bbb0425b892a5f297cfa0a76334bf14e0724fd6658e266d1a9,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,117,WSPassiveSearchEngineDiscoveryLnk,890c0b7d21c9775a214523001f56055a1909c2c7a20dff8f31e38c728fa198bb,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,118,WSPassiveSearchEngineDiscoveryLnk,921db9c93de88a3606bf0dfc3666b0ff14114228853d8efe1b6f340343b0619b,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,119,WSPassiveSearchEngineDiscoveryLnk,215971a74a7a67b7916e38de946041ed911d8c8b3fc4f8fd146f0a98ae56cc88,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,120,WSPassiveSearchEngineDiscoveryLnk,91c07021e2c2d69775024c55a14039a28f620c291399c9f2497cc7a4f7d075e7,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,121,WSPassiveSearchEngineDiscoveryLnk,44267b27364b1d21de510b30bef561a6852d2c73914704574a7244a2d6e81308,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,122,SemiPassiveSearchEngineDiscoveryCmd,cebf1a3adfdf2871b9dcdcbab68ba396b4751fede82be4e78e59a7b1ffc6562e,partial,Retained technique replacement,plugins/web/OWTF-IG-002/semi_passive/plugin.yaml,Current technique exists; this individual legacy command and its options/output are not a proven one-to-one port.
owtf/data/conf/resources.cfg,124,SemiPassiveFingerPrint,384415b3a3fed50313d91aadb28f092cdb4ba618da60f14111101b9c5d880309,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,126,SemiPassiveFingerPrint,71231d23a6d1b8a6bb2e3e9a5dd0dc7b57aa9b7c49c2e560a3ed0c4241431bc6,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,129,SemiPassiveFingerPrint,8af6dc88aae1825261742c0cbcf38db377f6971331f81dc49adbdd2c30352b43,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
owtf/data/conf/resources.cfg,130,SemiPassiveHTTPMethods,46c6be40357da710b558b7ec2bed264ca3b3118ad099337c1868b3dbac3c639c,gap,No verified resource equivalent,docs/architecture/plugin-support-decisions.csv,This specific legacy resource has no verified mapping; retained related techniques do not establish entry-level parity.
